id,keywords
4857,"['malefriendship', 'intrigu']"
79761,"['pari', 'nun', 'basedonnovel', 'loyalti', 'mask', 'chase', 'gameofdic', 'sequel', 'swordfight', 'priest', 'goodvsevil', 'tavern', 'musket', 'mothersuperior', 'sewer', 'swashbuckl', 'womenfight', 'heir', 'firingsquad', 'convent', 'carriag', 'catholicpriest', 'flashback', 'ironmask', 'identicaltwin', 'cardin', '17thcenturi']"
37626,"['basedonnovel', 'swimmingpool', 'shootout', 'surpriseend', 'gunfight', 'writer', 'machinegun', 'elevatorshaft', 'beverlyhil']"
48564,"['mexico', 'resist', 'mexicanrevolut', 'biographi', 'historicalfigur', 'maverick', 'panchovilla', 'gunrunn', 'powerstruggl']"
46189,"['fli', 'navi', 'u.s.navi']"
72609,"['captain', 'riverboat']"
117044,"['familyrelationship', 'referencetohitl', 'sinkingship']"
114348,['arkansa']
95402,"['newspaperman', 'columnist']"
14305,"['extraterrestri', 'miniseri', 'diseas', 'scientist']"
72445,['womandirector']
20017,['comedi']
45996,['miningtown']
10661,"['newyork', 'israel', 'middleeast', 'hairdress', 'ladykil', 'mossad', 'isra', 'palestinian', 'heart-throb', 'middleeastconflict']"
60261,"['wifehusbandrelationship', 'frustrat', 'familyrelationship', 'blackandwhit', 'hungarian', 'realism', 'councilest']"
13172,['supermarket']
45791,"['fathersonrelationship', 'memori', 'hospit', 'confront', 'famili', 'ill', 'oldgirlfriend']"
9789,"['brotherbrotherrelationship', 'fascism', 'romanticrivalri', 'benitomussolini', 'rivalri']"
13848,"['taxi', 'garag', 'nightclub', 'parti', 'murder', 'fate', 'violenc', 'drug', 'hitandrun']"
51484,['womandirector']
3687,"['earth', 'parodi', 'eroticmovi']"
22090,"['sovietunion', 'secretag']"
2982,"['centralandsouthamerica', 'professor', 'dinosaur']"
42657,['silentfilm']
45408,[]
82731,"['franc', 'musket', 'silentfilm']"
37412,"['jealousi', 'marshal', 'blond', 'dress', 'gunshotwound', 'knifewound', 'stagecoachrobberi', 'frontiertown', 'lynchmob', 'hiredgun', 'twogunsbelt']"
66180,[]
31742,"['job', 'corpor', 'collegegradu']"
12912,"['fight', 'underwear', 'medicaltest', 'groom', 'list', 'toldinflashback', 'runningaway', 'sinkingboat', 'maritalsepar', 'icerink', 'betrayalbyfriend']"
13170,"['nuditi', 'one-nightstand']"
14748,"['femalenud', 'fathersonrelationship', 'childabus', 'rape', 'basedonnovel', 'rehabilit', 'basedontruestori', 'independentfilm', 'comingofag', 'lossofvirgin', 'crimin', 'incest', 'childhood', 'hauntedbythepast', 'moraldilemma']"
15691,"['clock', 'time', 'timetravel', 'millenium', 'space']"
13206,[]
14392,"['assassin', 'general', 'dynasti', 'brother']"
18467,['independentfilm']
14882,"['independentfilm', 'womandirector']"
8645,"['tree', 'naturaldisast', 'crisi', 'park']"
1724,"['newyork', 'riodejaneiro', 'marvelcom', 'superhero', 'basedoncom', 'ontherun', 'fugit', 'supersoldi', 'tonystark', 'virginia', 'militari', 'hulk', 'marvelcinematicunivers', 'angri']"
5759,"['mumblecor', 'mumblegor']"
13405,"['basedontruestori', 'duringcreditssting']"
49258,"['puppi', 'tearjerk']"
10681,['romanticcomedi']
8909,"['assassin', 'lossoffath', 'secretsocieti', 'missionofmurd', 'reveng']"
8960,"['fli', 'alcohol', ""loveofone'slif"", 'forbiddenlov', 'lover', 'affect', 'advertisingexpert', 'alcohol', 'invulner', 'superhero', 'poki', 'duringcreditssting']"
15728,['independentfilm']
23676,[]
1938,"['lovetriangl', 'ambul', 'courtcas', 'gas', 'stepmoth', 'ambulanceman', 'emergencydoctor', 'classicnoir', 'driveovercliff']"
75141,[]
42473,[]
13993,['independentfilm']
11665,"['danc', 'spi', 'terrorist', 'traitor', 'airplan', 'violin', 'basedontvseri', 'leg']"
13019,['eroticmovi']
21074,"['arrangedmarriag', 'independentfilm', 'bangladesh', 'september112001', 'womandirector']"
26354,[]
22905,"['worldwarii', 'womandirector']"
10748,"['solidar', 'snake', 'exhibit', 'music', 'shenanigan', 'chao', 'receivingofstolengood', ""girls'boardingschool"", 'quizshow', 'debt', 'princip', 'anarchi', 'groupoffriend', 'duringcreditssting', 'distilleri']"
27509,['silentfilm']
14949,[]
78998,"['pari', 'spain', 'pearlnecklac']"
12889,['savingtheworld']
28681,"['monster', 'necronomicon']"
41850,['independentfilm']
85559,['silentcinema']
51890,[]
45698,[]
26302,['independentfilm']
32263,['stand-upcomedi']
27506,"['magic', 'silentfilm']"
111305,"['nurs', 'prostitut', 'asia', 'bootcamp', 'battl', 'silentfilm', 'tropicalisland', 'u.s.marinecorp', 'battleship', 'basictrain', 'u.s.marin', 'bandit']"
27505,"['robberi', 'silentfilm', 'sideshow']"
27504,[]
64852,"['butler', 'vampir', 'night', 'inspector', 'maid', 'silentfilm']"
78321,[]
77765,"['kukluxklan', 'kkk']"
45512,['cowboy']
43031,[]
13205,"['fathersonrelationship', 'basedonnovel', 'lossofmoth', 'relationshipproblem', 'bulli', 'deer', 'sequel', 'anim']"
30106,['sport']
13065,"['gambl', 'pimp', 'rehabilit', 'uncl', 'independentfilm', 'televisionproduc', 'prostitut', 'niec', 'lasvega', 'uncleniecerelationship']"
8359,['womandirector']
13003,"['celebr', 'wealth', 'elect', 'anger']"
13990,"['comingofag', 'marijuana', 'summer']"
15272,"['familyhistori', 'peasant', 'tourist', 'independentfilm', 'modernchina']"
80659,[]
10842,"['japan', 'childabus', 'motherdaughterrelationship', 'princip', 'incest', 'eroguro']"
72163,['gunman']
29882,"['pirat', 'swashbuckl']"
40630,"['nativeamerican', 'cavalri', 'cheyenn']"
31658,"['wyattearp', 'docholliday', 'reveng', 'westerntown', 'barshootout']"
14349,"['childabus', 'roadtrip', 'independentfilm', 'fosterdaught']"
12172,['ice']
64131,"['unrequitedlov', 'debt', 'cigarettesmok', 'oldermanyoungerwomanrelationship', 'ex-con', 'blackandwhitescen', 'voiceov', 'illusionist']"
15125,"['prison', 'spacesuit', 'space', 'spacecentr']"
8847,"['prison', 'prison', 'jailguard', 'prisoncel', 'bagdad', 'iraq', 'photographi', 'detentioncamp', 'tortur', 'soldier', 'humili']"
43869,['littlegirl']
94525,"['japan', 'asylum', 'silentfilm']"
125550,"['iranian', 'womandirector']"
13009,"['stripclub', 'stripteas', 'zombi', 'lapdanc', 'splatter', 'stripteas', 'headcrush', 'smalltowngirl']"
13675,"['holiday', 'christma']"
33588,"['japan', 'atomicbomb', 'worldwarii', 'war']"
16800,"['independentfilm', 'womandirector']"
56224,"['cinephilia', 'televis', 'interview', 'discuss', 'histori', 'independentfilm', 'eccentr', 'memori', 'losangel', 'retrospect', 'womandirector', 'film', 'cabletv']"
14111,"['grenad', 'circumcis', 'independentfilm', 'attack', 'marin', 'iraqwar', 'roadsidebomb']"
17479,[]
32604,[]
11631,"['singlepar', 'greec', 'music', 'daughter', 'singl', 'motherdaughterrelationship', 'duringcreditssting', 'womandirector']"
20158,"['biographi', 'rockband']"
8265,"['clocktow', 'jealousi', 'cheat', 'provenc', 'lie', 'southernfr', 'postman', 'flush', ""mama'sboy"", 'bias', 'jobtransf', 'northernfr', 'disabl', 'dialect']"
42718,"['pornographi', 'sex', 'movieinmovi', 'japanesenewwav']"
15654,"['mascot', 'job', 'independentfilm']"
14634,"['independentfilm', 'womandirector']"
14414,['alabama']
428,"['holiday', 'respons', 'sailboat', 'senseofguilt', 'becominganadult', 'puberti', 'sailingtrip', 'summerresid', 'youngster', 'anti-authoritarianupbring', 'youth', 'famili', 'familyholiday', 'balticsea']"
20548,"['island', 'teenag', 'youth', 'fosterhom']"
14145,['monster']
9010,"['opera', 'migrain', 'salzburg', 'cannabi', 'murder', 'soccer', 'catholicschool', 'catholicpriest']"
13022,['animalhorror']
68259,['centrodecapacitacióncinematográfica(ccc)']
9783,"['nurs', 'psycholog', 'suspens', 'blood', 'hospit']"
10190,"['smalltown', 'puberti', 'arabian', 'pedophilia', 'gulfwar', 'menstruat', 'ethnicstereotyp', 'arab-american', 'houston', 'independentfilm', 'motherdaughterrelationship', 'teenagecrush', 'arthous', 'fatherdaughterrelationship', 'fatherdaughterconflict']"
43487,[]
13353,['holiday']
16019,[]
46531,"['drugsmuggl', 'filmnoir']"
13614,[]
4966,['lithuania']
88751,"['volcano', 'prehistor', 'dinosaur', 'prehistoriccreatur', '3d']"
11260,"['newyork', 'captain', 'starship', 'newlov', 'earth', 'friendship', 'crew', 'carcrash', 'space', 'alien', 'surviv', 'planet', 'duringcreditssting']"
13964,"['manvsmachin', 'cyborg', 'cut-offarm', 'vomit', 'livingmachin', 'girlheroin', 'femaleprotagonist', 'womanwithgun', 'schoolgirl', 'goodandbad', 'gatlinggun']"
13692,['independentfilm']
13910,"['scotland', 'escapeartist', 'clairvoy', 'womandirector', '1920s', 'houdini']"
10818,"['pari', 'femalenud', 'bus', 'forbiddenlov', 'femalefriendship', 'friendship', 'overweightwoman', 'comingofag', 'lesbian', 'teenagegirl', 'medal', 'lossofvirgin', 'teenag', 'underwat', 'kiss', 'femalehomosexu', 'masturb', 'shoplift', 'teenagesexu', 'directorialdebut', 'lgbt', 'womandirector', 'synchronizedswim']"
14456,"['mushroom', 'forest', 'murder', 'drug', 'ireland']"
15840,[]
15830,['self-abandon']
25647,[]
14898,"['copenhagen', 'doublelif', 'carcrash', 'identitytheft']"
12416,"['denmark', 'alien', 'teachersandstud']"
572,"['sex', 'nuditi', 'fantasi', 'seduct', 'girlfriend', 'cult', 'murder', 'surreal', 'neighbor', 'break-up', 'violenc', 'bdsm', 'voyeur', 'mystic']"
36226,"['castl', 'mute', 'game', 'crutch', 'cheatonwif']"
60531,[]
13021,[]
16007,['manga']
158800,"['japanes', 'widow', 'businessman', 'widow']"
18035,"['pig', 'roadtrip', 'independentfilm', 'hitchhik', 'intern']"
43253,"['bet', 'ransom', 'hors', 'outlaw', 'stagecoach', 'newlyw']"
14820,"['suicid', 'wheelchair', 'vietnam', 'biographi', 'basedontruestori', 'independentfilm', 'disabl']"
6687,"['china', 'marriedcoupl', 'backpack', 'firearm', 'polic', 'travel', 'snow', 'blood', 'cowardli', 'train', 'drug', 'killer', 'siberia', 'moscow']"
11802,"['spacemarin', 'chimp', 'space', 'aftercreditssting']"
2002,"['lovetriangl', 'lossoflov', 'lover(female)', 'aristocrat', 'womandirector']"
78527,[]
12914,"['spacetravel', 'timetravel', 'spaceship', 'alien', 'alieninvas', 'changinghistori']"
13183,"['dccomic', 'secretident', 'massmurd', 'retir', 'basedoncom', 'conspiraci', 'nuclearwar', 'doomsday', 'soviet', 'maskedvigilant', 'deathofsuperhero', 'americanpresid', '1980s']"
116333,[]
13255,[]
14154,"['bomb', 'washingtond.c.', 'comput', 'sequel', 'deathoffath', 'nuclearthreat', 'referencetofacebook']"
32666,[]
80523,['womandirector']
12247,"['brotherbrotherrelationship', 'lossoffath', 'arkansa']"
22100,[]
19244,"['alcohol', 'smoke', 'warondrug', 'drugaddict', 'cocain', 'gangsterboss', 'victimofmurd', 'drugscen', 'murder', 'marijuana', 'killer', 'hoodlum']"
32008,"['newyork', 'hitman']"
13012,"['prison', 'fight', 'court', 'murder', 'inmat', 'breakin', 'prisonriot', 'neonazi', 'sanquentin']"
12133,"['becominganadult', 'autonomi', 'childhoodtrauma', 'hostil', 'stepbroth', 'slacker', 'manchild', 'aftercreditssting', 'duringcreditssting']"
12568,"['england', 'brothersisterrelationship', 'newlov', 'castl', 'studi', 'innoc', 'loss', 'oxford', 'nobil']"
8836,"['extraterrestrialtechnolog', 'fbi', 'alien', 'fbiag', 'duringcreditssting']"
13259,"['highschool', 'teenangst', 'womandirector']"
14048,"['judg', 'juggler', 'passion', 'realiti', 'streetartist', 'jail', 'independentfilm', 'fame', 'hide', 'tower']"
12270,[]
18846,"['holiday', 'orphan', 'basedonsong,poemorrhym']"
10898,"['dream', 'fairytal', 'mermaid', 'underwaterc']"
13541,"['basedonnovel', 'univers']"
11910,"['santaclaus', 'gift', 'disguis', 'death']"
17245,"['infect', 'zombi']"
30112,"['rape', 'extort', 'illegalprostitut', 'womandirector']"
12192,"['femalenud', 'patholog', 'studentofmedicin', 'extort', 'drugus', 'game', 'cadav']"
70846,['camera']
16725,"['bulli', 'independentfilm', 'violenc']"
117129,[]
15865,"['slum', 'mexico', 'robberi', 'militia', 'vigilant', 'murder', 'escap', 'crime', 'violenc', 'neighborhood']"
4140,"['underdog', 'himalaya', 'mountain', 'blindnessandimpairedvis', 'tibet', 'mountain', 'climb', 'teacher', 'snow', 'student', 'womandirector', 'mounteverest']"
14061,"['biographi', 'poet']"
85685,"['silentfilm', 'reformschool']"
43680,[]
16700,[]
167928,[]
1735,[]
10187,"['usapresid', 'presidentialelect', 'foxnew']"
10185,"['photograph', 'butcher', 'vegetarian', 'midnight', 'bloodsplatt', 'gore', 'stalk', 'diner', 'decapit', 'blood', 'violenc', 'subwaytrain', 'verylittledialogu']"
10183,"['humantraffick', 'womandirector']"
31082,"['independentfilm', '1960s']"
13996,"['winegarden', 'wine']"
5038,"['barcelonaspain', 'menageatroi', 'author']"
13851,"['dccomic', 'antholog', 'superpow']"
19877,"['kill', 'martialart', 'post-apocalypt', 'fighter', 'nuclearholocaust', 'blood']"
46871,"['religion', 'littlegirl', 'asian', 'vancouv', 'womandirector']"
28273,[]
15859,"[""alzheimer'sdiseas""]"
31922,"['itali', 'journalist', '1970s', 'polit', 'suspens']"
14654,[]
13251,"['gay', 'senat', 'senat', 'bartend', 'cover-up', 'murder']"
1661,"['farewel', 'intensivecar', 'kicker', 'stetson', 'elvi', 'friendship', 'roadmovi']"
41245,"['suicid', 'martiallaw', 'reunion', 'interrog', 'southkorea', 'studentprotest', 'friend']"
10189,"['smoke', 'marijuana', 'stoner', 'seed']"
12289,"['flamingarrow', 'chinesehistori', 'strategi', 'carrierpigeon', 'spearthrow']"
45579,['moviestar']
15069,"['detect', 'chase', 'investig', 'polic', 'psychopath', 'reveng', 'blood', 'slasher', 'tortur', 'violenc', 'drug', 'death', 'evil', 'neo-noir']"
2012,"['mexico', 'villagelif', ""family'sdailylif"", 'courtlylif', 'peasant', 'mennonit', 'independentfilm', 'parallelworld']"
18056,[]
18803,"['independentfilm', 'womandirector']"
10188,"['femalefriendship', 'bestfriend', 'summervac', 'womandirector', 'youngadult']"
13300,"['exploit', 'biker', 'independentfilm', 'grindhous']"
11671,"['sexualattract', 'cuban', 'critic', 'hedon', 'possess', 'womandirector']"
63474,[]
15570,[]
155796,[]
15208,"['sex', 'legend', 'countess']"
15662,['independentfilm']
22029,"['independentfilm', 'blaxploit']"
13649,"['music', 'music', 'summer', 'teenag', 'summerjob', 'countryclub']"
7446,"['filmmak', 'satir', 'jungl', 'moviestar', 'landmin', 'duringcreditssting', 'blackfac', 'methodact']"
14878,['afghanistan']
12180,"['android', 'jedi', '3d']"
13107,"['depress', 'miracl', 'graffiti', 'hous', 'faith', 'terminalil', 'dyingman', 'loneli', 'independentfilm', 'neighbor', 'spiritu', 'taperecord', 'photograph']"
29568,[]
13256,"['mutant', 'faith', 'soldier']"
13436,"['polit', 'basedoncom', 'darkcomedi', 'debt']"
8885,"['israel', 'palestin', 'middleeast', 'lebanon', 'nightmar', 'middleeastconflict']"
13310,"['femalenud', 'vampir', 'castrat', 'bulli', 'childvampir', 'murder', 'bulli', 'androgyni', 'newneighbor', 'younglov', 'swedish']"
12621,"['musicteach', 'music', 'theatremilieu', 'highschool', 'latina', 'teacher']"
10483,"['carrac', 'dystopia', 'matteroflifeanddeath', 'prisonguard', 'carsetonfir', 'escapefromprison', 'explodingbuild', 'carcrash', 'violenc']"
12620,"['virgin', 'nuditi', 'colleg', 'costum', 'yoga', 'bikini', 'parti', 'playboy', 'jail', 'soror', 'pregnanc', 'model', 'carwash', 'fratern', 'pledg']"
13579,[]
10186,"['1970s', 'drum', 'groupi', 'music', 'rock', 'heavymet']"
15320,"['debt', 'econom', 'financialcrisi']"
13515,"['schizophrenia', 'nightwatchman', 'subway', 'hallucin', 'alcohol', 'ex-cop', 'possess', 'morgu', 'ruralset', 'medic', 'demon', 'psychiatrist', 'mirror', 'estrangedwif', 'nypd', 'evil']"
5592,"['weatherforecast', 'tvstation', 'career', 'wife', 'rivalri', 'wealth', 'author', 'wed', 'extramaritalaffair']"
13956,['duringcreditssting']
60230,"['screenwrit', 'biographi', 'mccarthyism']"
43389,[]
31018,[]
13637,"['samurai', 'remak', 'pistol']"
18116,['womandirector']
15661,"['vigilant', 'darkcomedi', 'independentfilm']"
13564,"['hauntedhous', 'horror', 'evil']"
14566,"['detect', 'overweight', 'sociopath', 'internet', 'tortur', 'pervert', 'obes', 'gluttoni', 'submiss']"
14298,['independentfilm']
4944,"['blackmail', 'paranoia', 'plasticsurgeri', 'autobiographi', 'memori', 'corps', 'divorc', 'gym', 'expriest']"
13805,"['naturaldisast', 'violenc', 'mortaldang', 'duringcreditssting']"
9381,"['submarin', 'babi', 'secret', 'futur', 'mercenari', 'prosecut', 'protect', 'dystopia', 'moralconflict', 'smuggl', 'vision', 'pregnant', 'cyberpunk', 'sect']"
13291,"['bomb', 'prison', 'alcohol', 'kidnap', 'traitor', 'delinqu', 'faith', 'carbomb', 'escap', 'devout']"
13991,"['sexual', 'colleg', 'girlfriend', 'vomit', 'celebr', 'fratern', 'fratparti']"
22319,"['hurrican', 'naturaldisast', 'womandirector']"
13972,"['beautysalon', 'divorc', 'womandirector']"
16182,"['basedonnovel', 'hauntedhous', 'gothichorror', 'tvmovi']"
14771,"['satir', 'sketch', 'cultcomedi', 'comedyteam', 'screwballcomedi']"
43040,"['rape', 'courtmarti']"
15206,"['rome', 'coffin', 'sacrific', 'urn', 'cult', 'paranorm', 'witch']"
8285,"['secretident', 'robber', 'mask', 'frog', 'basedoncom', 'backfromthedead']"
118309,[]
18539,"['georgia', 'banker', 'marriag', 'hillbilli']"
21335,"['worldwari', 'satir', 'antiwar']"
12165,"['mexico', 'independentfilm', 'motherdaughterrelationship']"
85574,['prisonersofwar']
13184,"['assassin', 'asia', 'gun', 'deaf-mut', 'hitman', 'bangkok', 'thailand', 'stripclub', 'apprentic', 'videosurveil', 'remak', 'murder', 'betray', 'mafia', 'shootout', 'boatchas', 'explos', 'footchas', 'killer', 'gunshot', 'flashback', 'motorcyclechas', 'crisisofconsci']"
12818,"['italo-american', 'italian', 'independentfilm']"
27521,"['malenud', 'nuditi', 'vietnam', 'vietnamwar', 'armi', 'soccer', 'basictrain']"
13726,[]
102305,['farmwork']
35854,"['martialart', 'shoot', 'mixedmartialart', 'childinperil', 'policeofficerkil', 'hongkong', 'policewomankil']"
14075,"['hiredkil', 'parentkil', 'policeinterrog']"
22554,['basedonplayormus']
18596,['womandirector']
26431,"['plutonium', 'russia', 'blackmarket', 'nuclearradi', 'terminalil']"
38019,[]
43177,['lassi']
39368,"['monster', 'teenag', 'eatenal', 'virus']"
3865,"['prison', 'brotherbrotherrelationship', 'fathersonrelationship', ""loveofone'slif"", 'impot', 'apoplecticstrok', 'gatekeep', 'pregnanc']"
13484,"['northcarolina', 'sport', 'darkcomedi', 'independentfilm', 'insecur', 'duringcreditssting']"
14458,"['sheriff', 'telepathi', 'bunker', 'panic', 'infect', 'hysteria', 'barricad', 'mindcontrol', 'wood', 'reveng', 'alien', 'gore', 'ruralset', 'creatur', 'corps', 'implant']"
25795,['pickpocket']
13389,"['reveng', 'murder', 'plottwist', 'dirtycop']"
13279,"['vandal', 'harass', 'neighbor', 'houseparti', 'shottodeath', 'pregnanc', 'urin', 'interracialcoupl', 'lapd', 'aircondition']"
38140,[]
3,"['salesclerk', 'helsinki', 'garbag', 'independentfilm']"
12797,"['dyinganddeath', 'misanthrop', 'lectur']"
8908,"['sport', 'professionalsoccerplay', 'soccer']"
15822,"['sexualabus', 'prison', 'degrad', 'lawyer', 'incest']"
4998,"['ukrain', 'pflegeheim', 'exploit', 'independentfilm', 'teacher', 'sexualviol', 'unsimulatedsex', 'illegalprostitut', 'unemploy', 'emigr']"
16456,"['blackmag', 'crow', 'supernatur', 'basedoncom', 'independentfilm', 'redempt', 'backfromthedead', 'eyegoug', 'scorpion', 'sataniccult', 'righteousrag']"
3041,"['sex', 'hotelroom', 'secret', 'flirt', 'violenthusband', 'one-nightstand', 'bed', 'stripteas', 'fallinginlov']"
71139,[]
41264,['africa']
24777,"['hotel', 'losangel']"
20802,"['sanfrancisco', 'polic']"
47721,[]
14232,"['sex', 'independentfilm', 'drugdeal', 'student', 'pursuit', 'medicalstud']"
14098,"['housearrest', 'haunt', 'vengefulghost']"
14643,"['nuditi', 'bootcamp', 'realityspoof']"
30944,"['atomicbomb', 'dystopia', 'australia', 'remak']"
50759,['independentfilm']
38226,"['femalenud', 'space', 'moonbas', 'astronaut', 'prisonescap']"
